route_id,trip_id,service_id,trip_headsign,direction_id,shape_id,drt_advance_book_min,peak_offpeak
Q12,CS_F0-Saturday-000200_Q12_1,CS_F0-Saturday,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120076,0.0,0
Q28,CS_F0-Saturday-000200_Q28_1,CS_F0-Saturday,FLUSHING MAIN ST STATION,1,Q280065,0.0,0
Q44+,CS_F0-Saturday-000500_SBS44_3,CS_F0-Saturday,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440053,0.0,0
Q44+,CS_F0-Saturday-003000_SBS44_1,CS_F0-Saturday,SELECT BUS JAMAICA via MAIN ST,1,SBS440052,0.0,0
Q12,CS_F0-Saturday-003500_Q12_1,CS_F0-Saturday,FLUSHING MAIN ST STATION via NORTHERN,1,Q120074,0.0,0
Q28,CS_F0-Saturday-004000_Q28_1,CS_F0-Saturday,BAY TERRACE BELL BL,0,Q280064,0.0,0
Q44+,CS_F0-Saturday-004500_SBS44_4,CS_F0-Saturday,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440053,0.0,0
Q20A,CS_F0-Saturday-005000_Q20_1,CS_F0-Saturday,JAMAICA MERRICK BL via 20 AV via MAIN ST,1,Q20A0042,0.0,0
Q20A,CS_F0-Saturday-005000_Q20_2,CS_F0-Saturday,COLLEGE PT via MAIN ST via 20 AV,0,Q20A0043,0.0,0
Q44+,CS_F0-Saturday-006000_SBS44_2,CS_F0-Saturday,SELECT BUS JAMAICA via MAIN ST,1,SBS440052,0.0,0
Q12,CS_F0-Saturday-007000_Q12_1,CS_F0-Saturday,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120076,0.0,0
Q32,CS_F0-Saturday-007000_Q32_X03,CS_F0-Saturday,MIDTOWN PENN STA via ROOSEVELT via 5 AV,1,Q320042,0.0,0
Q28,CS_F0-Saturday-007200_Q28_1,CS_F0-Saturday,FLUSHING MAIN ST STATION,1,Q280065,0.0,0
Q32,CS_F0-Saturday-008000_Q32_X01,CS_F0-Saturday,JACKSON HTS NORTHERN-81 ST via ROOSEVELT,0,Q320046,0.0,0
Q44+,CS_F0-Saturday-008000_SBS44_X11,CS_F0-Saturday,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440053,0.0,0
Q44+,CS_F0-Saturday-009000_SBS44_3,CS_F0-Saturday,SELECT BUS JAMAICA via MAIN ST,1,SBS440052,0.0,0
Q44+,CS_F0-Saturday-009500_SBS44_5,CS_F0-Saturday,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440053,0.0,0
Q28,CS_F0-Saturday-010000_Q28_1,CS_F0-Saturday,BAY TERRACE BELL BL,0,Q280064,0.0,0
Q32,CS_F0-Saturday-010000_Q32_X02,CS_F0-Saturday,JACKSON HTS NORTHERN-81 ST via ROOSEVELT,0,Q320046,0.0,0
Q12,CS_F0-Saturday-010400_Q12_1,CS_F0-Saturday,FLUSHING MAIN ST STATION via NORTHERN,1,Q120074,0.0,0
Q32,CS_F0-Saturday-010500_Q32_X04,CS_F0-Saturday,MIDTOWN PENN STA via ROOSEVELT via 5 AV,1,Q320042,0.0,0
Q20A,CS_F0-Saturday-011000_Q20_2,CS_F0-Saturday,JAMAICA MERRICK BL via 20 AV via MAIN ST,1,Q20A0042,0.0,0
Q20A,CS_F0-Saturday-011000_Q20_3,CS_F0-Saturday,COLLEGE PT via MAIN ST via 20 AV,0,Q20A0043,0.0,0
Q44+,CS_F0-Saturday-011000_SBS44_X12,CS_F0-Saturday,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440053,0.0,0
Q32,CS_F0-Saturday-012000_Q32_X03,CS_F0-Saturday,JACKSON HTS NORTHERN-81 ST via ROOSEVELT,0,Q320046,0.0,0
Q44+,CS_F0-Saturday-012000_SBS44_4,CS_F0-Saturday,SELECT BUS JAMAICA via MAIN ST,1,SBS440052,0.0,0
Q32,CS_F0-Saturday-012500_Q32_X06,CS_F0-Saturday,MIDTOWN PENN STA via ROOSEVELT via 5 AV,1,Q320042,0.0,0
Q44+,CS_F0-Saturday-012500_SBS44_6,CS_F0-Saturday,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440053,0.0,0
Q28,CS_F0-Saturday-013200_Q28_1,CS_F0-Saturday,FLUSHING MAIN ST STATION,1,Q280065,0.0,0
Q12,CS_F0-Saturday-013800_Q12_1,CS_F0-Saturday,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120076,0.0,0
Q32,CS_F0-Saturday-014000_Q32_X05,CS_F0-Saturday,JACKSON HTS NORTHERN-81 ST via ROOSEVELT,0,Q320046,0.0,0
Q44+,CS_F0-Saturday-014000_SBS44_X13,CS_F0-Saturday,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440053,0.0,0
Q32,CS_F0-Saturday-014500_Q32_X01,CS_F0-Saturday,MIDTOWN PENN STA via ROOSEVELT via 5 AV,1,Q320042,0.0,0
Q44+,CS_F0-Saturday-015500_SBS44_7,CS_F0-Saturday,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440053,0.0,0
Q44+,CS_F0-Saturday-015500_SBS44_X11,CS_F0-Saturday,SELECT BUS JAMAICA via MAIN ST,1,SBS440052,0.0,0
Q28,CS_F0-Saturday-016000_Q28_2,CS_F0-Saturday,BAY TERRACE BELL BL,0,Q280064,0.0,0
Q32,CS_F0-Saturday-016000_Q32_X04,CS_F0-Saturday,JACKSON HTS NORTHERN-81 ST via ROOSEVELT,0,Q320046,0.0,0
Q32,CS_F0-Saturday-016500_Q32_X02,CS_F0-Saturday,MIDTOWN PENN STA via ROOSEVELT via 5 AV,1,Q320042,0.0,0
Q12,CS_F0-Saturday-016900_Q12_1,CS_F0-Saturday,FLUSHING MAIN ST STATION via NORTHERN,1,Q120075,0.0,0
Q20A,CS_F0-Saturday-017000_Q20_2,CS_F0-Saturday,COLLEGE PT via MAIN ST via 20 AV,0,Q20A0043,0.0,0
Q20A,CS_F0-Saturday-017000_Q20_3,CS_F0-Saturday,JAMAICA MERRICK BL via 20 AV via MAIN ST,1,Q20A0042,0.0,0
Q44+,CS_F0-Saturday-017000_SBS44_5,CS_F0-Saturday,SELECT BUS JAMAICA via MAIN ST,1,SBS440052,0.0,0
Q44+,CS_F0-Saturday-017000_SBS44_X14,CS_F0-Saturday,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440053,0.0,0
Q32,CS_F0-Saturday-018000_Q32_X06,CS_F0-Saturday,JACKSON HTS NORTHERN-81 ST via ROOSEVELT,0,Q320046,0.0,0
Q32,CS_F0-Saturday-018500_Q32_X03,CS_F0-Saturday,MIDTOWN PENN STA via ROOSEVELT via 5 AV,1,Q320042,0.0,0
Q44+,CS_F0-Saturday-018500_SBS44_8,CS_F0-Saturday,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440053,0.0,0
Q44+,CS_F0-Saturday-018500_SBS44_X12,CS_F0-Saturday,SELECT BUS JAMAICA via MAIN ST,1,SBS440052,0.0,0
Q28,CS_F0-Saturday-019200_Q28_2,CS_F0-Saturday,FLUSHING MAIN ST STATION,1,Q280065,0.0,0
Q12,CS_F0-Saturday-019700_Q12_2,CS_F0-Saturday,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120076,0.0,0
Q32,CS_F0-Saturday-020000_Q32_X01,CS_F0-Saturday,JACKSON HTS NORTHERN-81 ST via ROOSEVELT,0,Q320046,0.0,0
Q44+,CS_F0-Saturday-020000_SBS44_6,CS_F0-Saturday,SELECT BUS JAMAICA via MAIN ST,1,SBS440052,0.0,0
Q44+,CS_F0-Saturday-020000_SBS44_X15,CS_F0-Saturday,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440053,0.0,0
Q32,CS_F0-Saturday-020500_Q32_X05,CS_F0-Saturday,MIDTOWN PENN STA via ROOSEVELT via 5 AV,1,Q320042,0.0,0
Q44+,CS_F0-Saturday-021500_SBS44_1,CS_F0-Saturday,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440053,0.0,0
Q44+,CS_F0-Saturday-021500_SBS44_X13,CS_F0-Saturday,SELECT BUS JAMAICA via MAIN ST,1,SBS440052,0.0,0
Q28,CS_F0-Saturday-022000_Q28_2,CS_F0-Saturday,BAY TERRACE BELL BL,0,Q280064,0.0,0
Q32,CS_F0-Saturday-022000_Q32_X02,CS_F0-Saturday,JACKSON HTS NORTHERN-81 ST via ROOSEVELT,0,Q320046,0.0,0
Q32,CS_F0-Saturday-022500_Q32_X04,CS_F0-Saturday,MIDTOWN PENN STA via ROOSEVELT via 5 AV,1,Q320042,0.0,0
Q20A,CS_F0-Saturday-023000_Q20_3,CS_F0-Saturday,COLLEGE PT via MAIN ST via 20 AV,0,Q20A0043,0.0,0
Q20A,CS_F0-Saturday-023000_Q20_4,CS_F0-Saturday,JAMAICA MERRICK BL via 20 AV via MAIN ST,1,Q20A0042,0.0,0
Q44+,CS_F0-Saturday-023000_SBS44_7,CS_F0-Saturday,SELECT BUS JAMAICA via MAIN ST,1,SBS440052,0.0,0
Q44+,CS_F0-Saturday-023000_SBS44_X16,CS_F0-Saturday,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440053,0.0,0
Q12,CS_F0-Saturday-023300_Q12_2,CS_F0-Saturday,FLUSHING MAIN ST STATION via NORTHERN,1,Q120074,0.0,0
Q32,CS_F0-Saturday-024000_Q32_X03,CS_F0-Saturday,JACKSON HTS NORTHERN-81 ST via ROOSEVELT,0,Q320046,0.0,0
Q32,CS_F0-Saturday-024500_Q32_X06,CS_F0-Saturday,MIDTOWN PENN STA via ROOSEVELT via 5 AV,1,Q320042,0.0,0
Q44+,CS_F0-Saturday-024500_SBS44_2,CS_F0-Saturday,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440053,0.0,0
Q44+,CS_F0-Saturday-024500_SBS44_X14,CS_F0-Saturday,SELECT BUS JAMAICA via MAIN ST,1,SBS440052,0.0,0
Q28,CS_F0-Saturday-025200_Q28_2,CS_F0-Saturday,FLUSHING MAIN ST STATION,1,Q280065,0.0,0
Q44+,CS_F0-Saturday-025700_SBS44_10,CS_F0-Saturday,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440055,0.0,0
Q20A,CS_F0-Saturday-026000_Q20_1,CS_F0-Saturday,COLLEGE PT via MAIN ST via 20 AV,0,Q20A0043,0.0,0
Q28,CS_F0-Saturday-026000_Q28_1,CS_F0-Saturday,BAY TERRACE BELL BL,0,Q280064,0.0,0
Q32,CS_F0-Saturday-026000_Q32_X05,CS_F0-Saturday,JACKSON HTS NORTHERN-81 ST via ROOSEVELT,0,Q320046,0.0,0
Q44+,CS_F0-Saturday-026000_SBS44_8,CS_F0-Saturday,SELECT BUS JAMAICA via MAIN ST,1,SBS440052,0.0,0
Q32,CS_F0-Saturday-026500_Q32_X01,CS_F0-Saturday,MIDTOWN PENN STA via ROOSEVELT via 5 AV,1,Q320042,0.0,0
Q44+,CS_F0-Saturday-026500_SBS44_9,CS_F0-Saturday,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440053,0.0,0
Q12,CS_F0-Saturday-026800_Q12_2,CS_F0-Saturday,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120076,0.0,0
Q48,CS_F0-Saturday-027000_Q48_1,CS_F0-Saturday,LAGUARDIA AIRPORT,1,Q480021,0.0,0
Q44+,CS_F0-Saturday-027500_SBS44_X15,CS_F0-Saturday,SELECT BUS JAMAICA via MAIN ST,1,SBS440052,0.0,0
Q32,CS_F0-Saturday-028000_Q32_X04,CS_F0-Saturday,JACKSON HTS NORTHERN-81 ST via ROOSEVELT,0,Q320046,0.0,0
Q16,CS_F0-Saturday-028500_MISC_701,CS_F0-Saturday,FORT TOTTEN via FRANCIS LEWIS,0,Q160036,0.0,0
Q32,CS_F0-Saturday-028500_Q32_X02,CS_F0-Saturday,MIDTOWN PENN STA via ROOSEVELT via 5 AV,1,Q320042,0.0,0
Q44+,CS_F0-Saturday-028500_SBS44_3,CS_F0-Saturday,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440053,0.0,0
Q20A,CS_F0-Saturday-029000_Q20_2,CS_F0-Saturday,JAMAICA MERRICK BL via 20 AV via MAIN ST,1,Q20A0042,0.0,0
Q20A,CS_F0-Saturday-029000_Q20_4,CS_F0-Saturday,COLLEGE PT via MAIN ST via 20 AV,0,Q20A0043,0.0,0
Q28,CS_F0-Saturday-029000_Q28_2,CS_F0-Saturday,BAY TERRACE BELL BL,0,Q280064,0.0,0
Q44+,CS_F0-Saturday-029000_SBS44_1,CS_F0-Saturday,SELECT BUS JAMAICA via MAIN ST,1,SBS440052,0.0,0
Q28,CS_F0-Saturday-029100_Q28_1,CS_F0-Saturday,FLUSHING MAIN ST STATION,1,Q280065,0.0,0
Q15,CS_F0-Saturday-029800_MISC_702,CS_F0-Saturday,BEECHHURST POWELLS COVE BL via 154 ST,0,Q150025,0.0,0
Q12,CS_F0-Saturday-029800_Q12_2,CS_F0-Saturday,FLUSHING MAIN ST STATION via NORTHERN,1,Q120074,0.0,0
Q12,CS_F0-Saturday-030000_Q12_1,CS_F0-Saturday,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120076,0.0,0
Q32,CS_F0-Saturday-030000_Q32_X06,CS_F0-Saturday,JACKSON HTS NORTHERN-81 ST via ROOSEVELT,0,Q320046,0.0,0
Q48,CS_F0-Saturday-030000_Q48_2,CS_F0-Saturday,LAGUARDIA AIRPORT,1,Q480021,0.0,0
Q44+,CS_F0-Saturday-030000_SBS44_4,CS_F0-Saturday,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440053,0.0,0
Q44+,CS_F0-Saturday-030000_SBS44_X16,CS_F0-Saturday,SELECT BUS JAMAICA via MAIN ST,1,SBS440052,0.0,0
Q44+,CS_F0-Saturday-030200_SBS44_13,CS_F0-Saturday,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440055,0.0,0
Q48,CS_F0-Saturday-030400_Q48_1,CS_F0-Saturday,FLUSHING MAIN ST STATION,0,Q480008,0.0,0
Q32,CS_F0-Saturday-030500_Q32_X03,CS_F0-Saturday,MIDTOWN PENN STA via ROOSEVELT via 5 AV,1,Q320042,0.0,0
Q13,CS_F0-Saturday-031000_MISC_703,CS_F0-Saturday,FORT TOTTEN,0,Q130033,0.0,0
Q44+,CS_F0-Saturday-031000_SBS44_10,CS_F0-Saturday,SELECT BUS JAMAICA via MAIN ST,1,SBS440052,0.0,0
Q16,CS_F0-Saturday-031500_MISC_701,CS_F0-Saturday,FLUSHING MAIN ST STA via FRANCIS LEWIS,1,Q160039,0.0,0
Q16,CS_F0-Saturday-031500_MISC_704,CS_F0-Saturday,FORT TOTTEN via UTOPIA,0,Q160035,0.0,0
Q44+,CS_F0-Saturday-031500_SBS44_11,CS_F0-Saturday,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440053,0.0,0
Q12,CS_F0-Saturday-031800_Q12_3,CS_F0-Saturday,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120076,0.0,0
Q28,CS_F0-Saturday-032000_MISC_705,CS_F0-Saturday,BAY TERRACE BELL BL,0,Q280064,0.0,0
Q20A,CS_F0-Saturday-032000_Q20_5,CS_F0-Saturday,COLLEGE PT via MAIN ST via 20 AV,0,Q20A0043,0.0,0
Q20A,CS_F0-Saturday-032000_Q20_6,CS_F0-Saturday,JAMAICA MERRICK BL via 20 AV via MAIN ST,1,Q20A0042,0.0,0
Q48,CS_F0-Saturday-032000_Q48_3,CS_F0-Saturday,LAGUARDIA AIRPORT,1,Q480021,0.0,0
Q44+,CS_F0-Saturday-032000_SBS44_16,CS_F0-Saturday,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440055,0.0,0
Q28,CS_F0-Saturday-032100_Q28_2,CS_F0-Saturday,FLUSHING MAIN ST STATION,1,Q280065,0.0,0
Q15,CS_F0-Saturday-032500_MISC_702,CS_F0-Saturday,FLUSHING MAIN ST STATION via 154 ST,1,Q150048,0.0,0
Q76,CS_F0-Saturday-032500_MISC_706,CS_F0-Saturday,JAMAICA 165 ST TERM via FRANCIS LEWIS,1,Q760036,0.0,0
Q32,CS_F0-Saturday-032500_Q32_1,CS_F0-Saturday,JACKSON HTS NORTHERN-81 ST via ROOSEVELT,0,Q320046,0.0,0
Q44+,CS_F0-Saturday-032500_SBS44_12,CS_F0-Saturday,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440053,0.0,0
Q44+,CS_F0-Saturday-032500_SBS44_2,CS_F0-Saturday,SELECT BUS JAMAICA via MAIN ST,1,SBS440052,0.0,0
Q15A,CS_F0-Saturday-032800_MISC_709,CS_F0-Saturday,BEECHHURST POWELLS COVE BL via 10 AV,0,Q15A0041,0.0,0
Q13,CS_F0-Saturday-033000_MISC_708,CS_F0-Saturday,FORT TOTTEN,0,Q130033,0.0,0
Q12,CS_F0-Saturday-033300_Q12_1,CS_F0-Saturday,FLUSHING MAIN ST STATION via NORTHERN,1,Q120074,0.0,0
Q48,CS_F0-Saturday-033400_Q48_2,CS_F0-Saturday,FLUSHING MAIN ST STATION,0,Q480008,0.0,0
Q44+,CS_F0-Saturday-033500_SBS44_14,CS_F0-Saturday,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440053,0.0,0
Q12,CS_F0-Saturday-033800_Q12_2,CS_F0-Saturday,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120076,0.0,0
Q28,CS_F0-Saturday-034000_MISC_710,CS_F0-Saturday,BAY TERRACE BELL BL,0,Q280064,0.0,0
Q48,CS_F0-Saturday-034000_Q48_1,CS_F0-Saturday,LAGUARDIA AIRPORT,1,Q480021,0.0,0
Q44+,CS_F0-Saturday-034000_SBS44_9,CS_F0-Saturday,SELECT BUS JAMAICA via MAIN ST,1,SBS440052,0.0,0
Q16,CS_F0-Saturday-034500_MISC_701,CS_F0-Saturday,FORT TOTTEN via FRANCIS LEWIS,0,Q160036,0.0,0
Q13,CS_F0-Saturday-034500_MISC_703,CS_F0-Saturday,FLUSHING MAIN ST STATION,1,Q130034,0.0,0
Q16,CS_F0-Saturday-034500_MISC_704,CS_F0-Saturday,FLUSHING MAIN ST STATION via UTOPIA,1,Q160040,0.0,0
Q44+,CS_F0-Saturday-034500_SBS44_15,CS_F0-Saturday,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440053,0.0,0
Q28,CS_F0-Saturday-035000_MISC_705,CS_F0-Saturday,FLUSHING MAIN ST STATION,1,Q280065,0.0,0
Q13,CS_F0-Saturday-035000_MISC_712,CS_F0-Saturday,FORT TOTTEN,0,Q130033,0.0,0
Q20A,CS_F0-Saturday-035000_Q20_2,CS_F0-Saturday,COLLEGE PT via MAIN ST via 20 AV,0,Q20A0043,0.0,0
Q20A,CS_F0-Saturday-035000_Q20_4,CS_F0-Saturday,JAMAICA MERRICK BL via 20 AV via MAIN ST,1,Q20A0042,0.0,0
Q44+,CS_F0-Saturday-035200_SBS44_13,CS_F0-Saturday,SELECT BUS JAMAICA via MAIN ST,1,SBS440052,0.0,0
Q48,CS_F0-Saturday-035400_Q48_3,CS_F0-Saturday,FLUSHING MAIN ST STATION,0,Q480008,0.0,0
Q76,CS_F0-Saturday-035500_MISC_707,CS_F0-Saturday,COLLEGE PT 20 AV via FRANCIS LEWIS,0,Q760032,0.0,0
Q15A,CS_F0-Saturday-035500_MISC_709,CS_F0-Saturday,FLUSHING MAIN ST STATION via 10 AV,1,Q15A0048,0.0,0
Q76,CS_F0-Saturday-035500_MISC_711,CS_F0-Saturday,JAMAICA 165 ST TERM via FRANCIS LEWIS,1,Q760036,0.0,0
Q12,CS_F0-Saturday-035500_Q12_3,CS_F0-Saturday,FLUSHING MAIN ST STATION via NORTHERN,1,Q120074,0.0,0
Q32,CS_F0-Saturday-035500_Q32_2,CS_F0-Saturday,JACKSON HTS NORTHERN-81 ST via ROOSEVELT,0,Q320046,0.0,0
Q48,CS_F0-Saturday-035500_Q48_4,CS_F0-Saturday,LAGUARDIA AIRPORT,1,Q480021,0.0,0
Q44+,CS_F0-Saturday-035500_SBS44_5,CS_F0-Saturday,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440053,0.0,0
Q15,CS_F0-Saturday-035800_MISC_702,CS_F0-Saturday,BEECHHURST POWELLS COVE BL via 154 ST,0,Q150025,0.0,0
Q12,CS_F0-Saturday-035800_Q12_4,CS_F0-Saturday,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120076,0.0,0
Q28,CS_F0-Saturday-036000_Q28_2,CS_F0-Saturday,BAY TERRACE BELL BL,0,Q280064,0.0,0
Q44+,CS_F0-Saturday-036200_SBS44_3,CS_F0-Saturday,SELECT BUS JAMAICA via MAIN ST,1,SBS440052,0.0,0
Q13,CS_F0-Saturday-036500_MISC_708,CS_F0-Saturday,FLUSHING MAIN ST STATION,1,Q130034,0.0,0
Q32,CS_F0-Saturday-036500_Q32_4,CS_F0-Saturday,MIDTOWN PENN STA via ROOSEVELT via 5 AV,1,Q320042,0.0,0
Q44+,CS_F0-Saturday-036500_SBS44_17,CS_F0-Saturday,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440053,0.0,0
Q28,CS_F0-Saturday-037000_MISC_710,CS_F0-Saturday,FLUSHING MAIN ST STATION,1,Q280065,0.0,0
Q13,CS_F0-Saturday-037000_MISC_713,CS_F0-Saturday,FORT TOTTEN,0,Q130033,0.0,0
Q20A,CS_F0-Saturday-037000_Q20_7,CS_F0-Saturday,COLLEGE PT via MAIN ST via 20 AV,0,Q20A0043,0.0,0
Q20A,CS_F0-Saturday-037000_Q20_8,CS_F0-Saturday,JAMAICA MERRICK BL via 20 AV via MAIN ST,1,Q20A0042,0.0,0
Q48,CS_F0-Saturday-037000_Q48_2,CS_F0-Saturday,LAGUARDIA AIRPORT,1,Q480021,0.0,0
Q44+,CS_F0-Saturday-037200_SBS44_16,CS_F0-Saturday,SELECT BUS JAMAICA via MAIN ST,1,SBS440052,0.0,0
Q16,CS_F0-Saturday-037400_MISC_701,CS_F0-Saturday,FLUSHING MAIN ST STA via FRANCIS LEWIS,1,Q160039,0.0,0
Q16,CS_F0-Saturday-037500_MISC_704,CS_F0-Saturday,FORT TOTTEN via UTOPIA,0,Q160035,0.0,0
Q12,CS_F0-Saturday-037500_Q12_2,CS_F0-Saturday,FLUSHING MAIN ST STATION via NORTHERN,1,Q120075,0.0,0
Q28,CS_F0-Saturday-037500_Q28_3,CS_F0-Saturday,BAY TERRACE BELL BL,0,Q280064,0.0,0
Q48,CS_F0-Saturday-037500_Q48_1,CS_F0-Saturday,FLUSHING MAIN ST STATION,0,Q480008,0.0,0
Q44+,CS_F0-Saturday-037500_SBS44_18,CS_F0-Saturday,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440053,0.0,0
Q15A,CS_F0-Saturday-037800_MISC_714,CS_F0-Saturday,BEECHHURST POWELLS COVE BL via 10 AV,0,Q15A0041,0.0,0
Q12,CS_F0-Saturday-037800_Q12_1,CS_F0-Saturday,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120076,0.0,0
Q44+,CS_F0-Saturday-038200_SBS44_4,CS_F0-Saturday,SELECT BUS JAMAICA via MAIN ST,1,SBS440052,0.0,0
Q44+,CS_F0-Saturday-038400_SBS44_6,CS_F0-Saturday,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440053,0.0,0
Q13,CS_F0-Saturday-038500_MISC_712,CS_F0-Saturday,FLUSHING MAIN ST STATION,1,Q130034,0.0,0
Q20A,CS_F0-Saturday-038500_Q20_6,CS_F0-Saturday,COLLEGE PT via MAIN ST via 20 AV,0,Q20A0043,0.0,0
Q32,CS_F0-Saturday-038500_Q32_3,CS_F0-Saturday,JACKSON HTS NORTHERN-81 ST via ROOSEVELT,0,Q320046,0.0,0
Q48,CS_F0-Saturday-038500_Q48_5,CS_F0-Saturday,LAGUARDIA AIRPORT,1,Q480021,0.0,0
Q76,CS_F0-Saturday-038500_Q76_1,CS_F0-Saturday,JAMAICA 165 ST TERM via FRANCIS LEWIS,1,Q760036,0.0,0
Q15,CS_F0-Saturday-038600_MISC_702,CS_F0-Saturday,FLUSHING MAIN ST STATION via 154 ST,1,Q150048,0.0,0
Q28,CS_F0-Saturday-038700_MISC_705,CS_F0-Saturday,BAY TERRACE BELL BL,0,Q280064,0.0,0
Q13,CS_F0-Saturday-039000_MISC_703,CS_F0-Saturday,FORT TOTTEN,0,Q130033,0.0,0
Q76,CS_F0-Saturday-039000_MISC_706,CS_F0-Saturday,COLLEGE PT 20 AV via FRANCIS LEWIS,0,Q760032,0.0,0
Q12,CS_F0-Saturday-039000_Q12_5,CS_F0-Saturday,FLUSHING MAIN ST STATION via NORTHERN,1,Q120074,0.0,0
Q20A,CS_F0-Saturday-039000_Q20_5,CS_F0-Saturday,JAMAICA MERRICK BL via 20 AV via MAIN ST,1,Q20A0042,0.0,0
Q28,CS_F0-Saturday-039000_Q28_2,CS_F0-Saturday,FLUSHING MAIN ST STATION,1,Q280065,0.0,0
Q32,CS_F0-Saturday-039000_Q32_1,CS_F0-Saturday,MIDTOWN PENN STA via ROOSEVELT via 5 AV,1,Q320042,0.0,0
Q44+,CS_F0-Saturday-039200_SBS44_10,CS_F0-Saturday,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440053,0.0,0
Q44+,CS_F0-Saturday-039200_SBS44_11,CS_F0-Saturday,SELECT BUS JAMAICA via MAIN ST,1,SBS440052,0.0,0
Q48,CS_F0-Saturday-039300_Q48_4,CS_F0-Saturday,FLUSHING MAIN ST STATION,0,Q480008,0.0,0
Q15,CS_F0-Saturday-039800_MISC_709,CS_F0-Saturday,BEECHHURST POWELLS COVE BL via 154 ST,0,Q150025,0.0,0
Q12,CS_F0-Saturday-039800_Q12_3,CS_F0-Saturday,LITTLE NECK GLENWOOD ST VIA NORTHERN,0,Q120076,0.0,0
Q28,CS_F0-Saturday-039900_MISC_715,CS_F0-Saturday,BAY TERRACE BELL BL,0,Q280064,0.0,0
Q16,CS_F0-Saturday-040000_MISC_701,CS_F0-Saturday,FORT TOTTEN via FRANCIS LEWIS,0,Q160036,0.0,0
Q13,CS_F0-Saturday-040000_MISC_713,CS_F0-Saturday,FLUSHING MAIN ST STATION,1,Q130034,0.0,0
Q20A,CS_F0-Saturday-040000_Q20_3,CS_F0-Saturday,COLLEGE PT via MAIN ST via 20 AV,0,Q20A0043,0.0,0
Q48,CS_F0-Saturday-040000_Q48_3,CS_F0-Saturday,LAGUARDIA AIRPORT,1,Q480021,0.0,0
Q44+,CS_F0-Saturday-040000_SBS44_19,CS_F0-Saturday,SELECT BUS BRONX ZOO via MAIN ST,0,SBS440053,0.0,0
Q44+,CS_F0-Saturday-040200_SBS44_12,CS_F0-Saturday,SELECT BUS JAMAICA via MAIN ST,1,SBS440052,0.0,0
Q12,CS_F0-Saturday-040300_Q12_4,CS_F0-Saturday,FLUSHING MAIN ST STATION via NORTHERN,1,Q120074,0.0,0
Q16,CS_F0-Saturday-040500_MISC_704,CS_F0-Saturday,FLUSHING MAIN ST STATION via UTOPIA,1,Q160040,0.0,0
Q15A,CS_F0-Saturday-040500_MISC_714,CS_F0-Saturday,FLUSHING MAIN ST STATION via 10 AV,1,Q15A0048,0.0,0
Q20A,CS_F0-Saturday-040500_Q20_9,CS_F0-Saturday,JAMAICA MERRICK BL via 20 AV via MAIN ST,1,Q20A0042,0.0,0
Q28,CS_F0-Saturday-040500_Q28_3,CS_F0-Saturday,FLUSHING MAIN ST STATION,1,Q280065,0.0,0
Q32,CS_F0-Saturday-040800_Q32_6,CS_F0-Saturday,MIDTOWN PENN STA via ROOSEVELT via 5 AV,1,Q320042,0.0,0
Q48,CS_F0-Saturday-040800_Q48_2,CS_F0-Saturday,FLUSHING MAIN ST STATION,0,Q480008,0.0,0
