ID,Timestamp,Route,Next stop,Destination,Bearing,Longitude,Latitude
4958,2020-07-03T06:40:56.000-04:00,M86-SBS,W 86 ST/BROADWAY,SELECT BUS YORKVILLE 1AV-92 ST CROSSTOWN,337.47208,-73.976956,40.788498
4958,2020-07-03T06:41:26.000-04:00,M86-SBS,W 86 ST/BROADWAY,SELECT BUS YORKVILLE 1AV-92 ST CROSSTOWN,337.47208,-73.977007,40.788519
4958,2020-07-03T06:41:57.000-04:00,M86-SBS,W 86 ST/BROADWAY,SELECT BUS YORKVILLE 1AV-92 ST CROSSTOWN,337.47208,-73.976956,40.788498
4958,2020-07-03T06:42:58.000-04:00,M86-SBS,W 86 ST/AMSTERDAM AV,SELECT BUS YORKVILLE 1AV-92 ST CROSSTOWN,337.56702,-73.9754,40.787843
4958,2020-07-03T06:43:28.000-04:00,M86-SBS,W 86 ST/COLUMBUS AV,SELECT BUS YORKVILLE 1AV-92 ST CROSSTOWN,336.95953,-73.974048,40.787273
4958,2020-07-03T06:43:59.000-04:00,M86-SBS,W 86 ST/COLUMBUS AV,SELECT BUS YORKVILLE 1AV-92 ST CROSSTOWN,336.95953,-73.972698,40.786699
4958,2020-07-03T06:45:00.000-04:00,M86-SBS,W 86 ST/CENTRAL PK W,SELECT BUS YORKVILLE 1AV-92 ST CROSSTOWN,337.10944,-73.969724,40.785458
4958,2020-07-03T06:45:31.000-04:00,M86-SBS,W 86 ST/CENTRAL PK W,SELECT BUS YORKVILLE 1AV-92 ST CROSSTOWN,337.10944,-73.969724,40.785458
4958,2020-07-03T06:46:02.000-04:00,M86-SBS,E 84 ST/5 AV,SELECT BUS YORKVILLE 1AV-92 ST CROSSTOWN,335.22485,-73.966977,40.784336
4958,2020-07-03T06:47:03.000-04:00,M86-SBS,E 84 ST/5 AV,SELECT BUS YORKVILLE 1AV-92 ST CROSSTOWN,316.8476,-73.961704,40.780517
4958,2020-07-03T06:47:33.000-04:00,M86-SBS,E 84 ST/5 AV,SELECT BUS YORKVILLE 1AV-92 ST CROSSTOWN,316.8476,-73.961704,40.780517
4958,2020-07-03T06:48:04.000-04:00,M86-SBS,E 84 ST/5 AV,SELECT BUS YORKVILLE 1AV-92 ST CROSSTOWN,337.0679,-73.9609,40.780004
4958,2020-07-03T06:49:05.000-04:00,M86-SBS,E 86 ST/MADISON AV,SELECT BUS YORKVILLE 1AV-92 ST CROSSTOWN,53.864624,-73.95941,40.780024
4958,2020-07-03T06:49:36.000-04:00,M86-SBS,E 86 ST/MADISON AV,SELECT BUS YORKVILLE 1AV-92 ST CROSSTOWN,53.864624,-73.959313,40.780156
4958,2020-07-03T06:50:08.000-04:00,M86-SBS,E 86 ST/LEXINGTON  AV,SELECT BUS YORKVILLE 1AV-92 ST CROSSTOWN,336.88736,-73.958226,40.780604
4958,2020-07-03T06:51:09.000-04:00,M86-SBS,E 86 ST/LEXINGTON  AV,SELECT BUS YORKVILLE 1AV-92 ST CROSSTOWN,336.98645,-73.955321,40.779383
4958,2020-07-03T06:51:39.000-04:00,M86-SBS,E 86 ST/3 AV,SELECT BUS YORKVILLE 1AV-92 ST CROSSTOWN,336.96497,-73.954725,40.779129
4958,2020-07-03T06:52:10.000-04:00,M86-SBS,E 86 ST/3 AV,SELECT BUS YORKVILLE 1AV-92 ST CROSSTOWN,336.96497,-73.954441,40.779008
4958,2020-07-03T06:53:12.000-04:00,M86-SBS,E 86 ST/2 AV,SELECT BUS YORKVILLE 1AV-92 ST CROSSTOWN,337.01898,-73.953197,40.77848
4958,2020-07-03T06:53:43.000-04:00,M86-SBS,E 86 ST/2 AV,SELECT BUS YORKVILLE 1AV-92 ST CROSSTOWN,337.01898,-73.952261,40.778083
4958,2020-07-03T06:54:44.000-04:00,M86-SBS,E 86 ST/1 AV,SELECT BUS YORKVILLE 1AV-92 ST CROSSTOWN,337.33398,-73.949719,40.777018
15,2020-07-03T06:55:11.000-04:00,M50,12 AV/W 43 ST,EAST SIDE 49 ST-1 AV CROSSTOWN,36.135376,-74.000343,40.762507
4958,2020-07-03T06:55:15.000-04:00,M86-SBS,YORK AV/E 86 ST,SELECT BUS YORKVILLE 1AV-92 ST CROSSTOWN,337.18668,-73.947321,40.776003
15,2020-07-03T06:55:42.000-04:00,M50,12 AV/W 43 ST,EAST SIDE 49 ST-1 AV CROSSTOWN,36.135376,-74.000343,40.762507
4958,2020-07-03T06:55:45.000-04:00,M86-SBS,YORK AV/E 88 ST,SELECT BUS YORKVILLE 1AV-92 ST CROSSTOWN,54.17473,-73.946705,40.776495
15,2020-07-03T06:56:13.000-04:00,M50,12 AV/W 43 ST,EAST SIDE 49 ST-1 AV CROSSTOWN,36.135376,-74.000343,40.762507
4958,2020-07-03T06:56:47.000-04:00,M86-SBS,E 91 ST/YORK AV,SELECT BUS YORKVILLE 1AV-92 ST CROSSTOWN,54.568733,-73.945754,40.777788
4958,2020-07-03T06:57:17.000-04:00,M86-SBS,E 91 ST/YORK AV,SELECT BUS YORKVILLE 1AV-92 ST CROSSTOWN,54.568733,-73.945716,40.777842
15,2020-07-03T06:57:45.000-04:00,M50,12 AV/W 42 ST,WEST SIDE 42 ST PIER CROSSTOWN,215.14867,-74.000958,40.762584
