ID,Timestamp,Route,Next stop,Destination,Bearing,Longitude,Latitude
11,2020-06-19T13:07:13.000-04:00,M50,E 49 ST/2 Av,WEST SIDE 42 ST PIER CROSSTOWN,157.49825,-73.967303,40.753544
4959,2020-06-19T13:08:04.000-04:00,M14D-SBS,AV C/E 11 ST,SELECT BUS CHLSEA PIERS  11 AV via 14 ST,158.0513,-73.977501,40.725843
4964,2020-06-19T13:07:56.000-04:00,M60-SBS,ASTORIA BL N/77 ST,SELECT BUS WEST SIDE BROADWAY-106 ST,163.30075,-73.892529,40.766742
11,2020-06-19T13:08:15.000-04:00,M50,E 49 ST/2 Av,WEST SIDE 42 ST PIER CROSSTOWN,157.49825,-73.967303,40.753544
4959,2020-06-19T13:08:34.000-04:00,M14D-SBS,AV C/E 11 ST,SELECT BUS CHLSEA PIERS  11 AV via 14 ST,52.518425,-73.977207,40.726308
4964,2020-06-19T13:08:57.000-04:00,M60-SBS,ASTORIA BL/STEINWAY ST,SELECT BUS WEST SIDE BROADWAY-106 ST,172.30396,-73.89776,40.767162
11,2020-06-19T13:08:46.000-04:00,M50,E 49 ST/2 Av,WEST SIDE 42 ST PIER CROSSTOWN,157.49825,-73.967303,40.753544
4959,2020-06-19T13:09:05.000-04:00,M14D-SBS,AV C/E 11 ST,SELECT BUS CHLSEA PIERS  11 AV via 14 ST,52.518425,-73.977207,40.726308
4964,2020-06-19T13:09:27.000-04:00,M60-SBS,ASTORIA BL/STEINWAY ST,SELECT BUS WEST SIDE BROADWAY-106 ST,170.78897,-73.901679,40.76775
11,2020-06-19T13:09:16.000-04:00,M50,E 49 ST/2 Av,WEST SIDE 42 ST PIER CROSSTOWN,157.49825,-73.967303,40.753544
4959,2020-06-19T13:10:07.000-04:00,M14D-SBS,E 14 ST/AV C,SELECT BUS CHLSEA PIERS  11 AV via 14 ST,55.124672,-73.976534,40.727232
4964,2020-06-19T13:09:58.000-04:00,M60-SBS,ASTORIA BL/STEINWAY ST,SELECT BUS WEST SIDE BROADWAY-106 ST,161.56505,-73.904822,40.768546
11,2020-06-19T13:10:17.000-04:00,M50,E 49 ST/2 Av,WEST SIDE 42 ST PIER CROSSTOWN,157.49825,-73.967303,40.753544
4959,2020-06-19T13:10:37.000-04:00,M14D-SBS,E 14 ST/AV C,SELECT BUS CHLSEA PIERS  11 AV via 14 ST,55.124672,-73.976283,40.727593
4964,2020-06-19T13:10:59.000-04:00,M60-SBS,ASTORIA BL/STEINWAY ST,SELECT BUS WEST SIDE BROADWAY-106 ST,171.31364,-73.906563,40.768825
11,2020-06-19T13:10:48.000-04:00,M50,E 49 ST/2 Av,WEST SIDE 42 ST PIER CROSSTOWN,157.49825,-73.967303,40.753544
4959,2020-06-19T13:11:07.000-04:00,M14D-SBS,E 14 ST/AV C,SELECT BUS CHLSEA PIERS  11 AV via 14 ST,54.619728,-73.976111,40.727838
4964,2020-06-19T13:11:29.000-04:00,M60-SBS,HOYT AV/31 ST,SELECT BUS WEST SIDE BROADWAY-106 ST,170.87624,-73.909843,40.769358
11,2020-06-19T13:11:49.000-04:00,M50,E 49 ST/2 Av,WEST SIDE 42 ST PIER CROSSTOWN,157.49825,-73.967303,40.753544
4959,2020-06-19T13:12:09.000-04:00,M14D-SBS,E 14 ST/AV B,SELECT BUS CHLSEA PIERS  11 AV via 14 ST,157.3532,-73.977399,40.729153
4964,2020-06-19T13:12:00.000-04:00,M60-SBS,HOYT AV/31 ST,SELECT BUS WEST SIDE BROADWAY-106 ST,171.51839,-73.910611,40.769477
11,2020-06-19T13:12:19.000-04:00,M50,E 49 ST/2 Av,WEST SIDE 42 ST PIER CROSSTOWN,157.49825,-73.967303,40.753544
4959,2020-06-19T13:12:39.000-04:00,M14D-SBS,E 14 ST/AV B,SELECT BUS CHLSEA PIERS  11 AV via 14 ST,156.84398,-73.977822,40.729333
4964,2020-06-19T13:13:01.000-04:00,M60-SBS,HOYT AV/31 ST,SELECT BUS WEST SIDE BROADWAY-106 ST,171.70285,-73.913208,40.76983
11,2020-06-19T13:12:49.000-04:00,M50,E 49 ST/2 Av,WEST SIDE 42 ST PIER CROSSTOWN,157.49825,-73.967303,40.753544
4959,2020-06-19T13:13:09.000-04:00,M14D-SBS,E 14 ST/AV A,SELECT BUS CHLSEA PIERS  11 AV via 14 ST,157.40541,-73.979653,40.730097
4964,2020-06-19T13:13:32.000-04:00,M60-SBS,HOYT AV/31 ST,SELECT BUS WEST SIDE BROADWAY-106 ST,170.53767,-73.914533,40.770041
11,2020-06-19T13:13:50.000-04:00,M50,E 49 ST/2 Av,WEST SIDE 42 ST PIER CROSSTOWN,157.49825,-73.967303,40.753544
4959,2020-06-19T13:14:11.000-04:00,M14D-SBS,E 14 ST/1 AV,SELECT BUS CHLSEA PIERS  11 AV via 14 ST,155.37643,-73.980351,40.730398
4964,2020-06-19T13:14:03.000-04:00,M60-SBS,HOYT AV/31 ST,SELECT BUS WEST SIDE BROADWAY-106 ST,141.49934,-73.917422,40.770871
11,2020-06-19T13:14:21.000-04:00,M50,E 49 ST/2 Av,WEST SIDE 42 ST PIER CROSSTOWN,157.49825,-73.967303,40.753544
4959,2020-06-19T13:14:41.000-04:00,M14D-SBS,E 14 ST/1 AV,SELECT BUS CHLSEA PIERS  11 AV via 14 ST,156.8276,-73.981832,40.731022
4964,2020-06-19T13:15:04.000-04:00,M60-SBS,E 125 ST/2 AV,SELECT BUS WEST SIDE BROADWAY-106 ST,142.63333,-73.917971,40.771297
11,2020-06-19T13:14:51.000-04:00,M50,E 49 ST/2 Av,WEST SIDE 42 ST PIER CROSSTOWN,157.49825,-73.967303,40.753544
4959,2020-06-19T13:15:12.000-04:00,M14D-SBS,E 14 ST/2 AV,SELECT BUS CHLSEA PIERS  11 AV via 14 ST,157.01495,-73.982146,40.731156
4964,2020-06-19T13:15:35.000-04:00,M60-SBS,E 125 ST/2 AV,SELECT BUS WEST SIDE BROADWAY-106 ST,142.63333,-73.918072,40.771374
11,2020-06-19T13:15:22.000-04:00,M50,E 49 ST/2 Av,WEST SIDE 42 ST PIER CROSSTOWN,157.49825,-73.967303,40.753544
4959,2020-06-19T13:16:14.000-04:00,M14D-SBS,E 14 ST/2 AV,SELECT BUS CHLSEA PIERS  11 AV via 14 ST,157.01495,-73.98233,40.731234
4964,2020-06-19T13:16:05.000-04:00,M60-SBS,E 125 ST/2 AV,SELECT BUS WEST SIDE BROADWAY-106 ST,153.27925,-73.918757,40.771763
11,2020-06-19T13:16:23.000-04:00,M50,E 49 ST/2 Av,WEST SIDE 42 ST PIER CROSSTOWN,157.49825,-73.967303,40.753544
4959,2020-06-19T13:16:44.000-04:00,M14D-SBS,E 14 ST/2 AV,SELECT BUS CHLSEA PIERS  11 AV via 14 ST,157.01495,-73.982289,40.731217
4964,2020-06-19T13:17:06.000-04:00,M60-SBS,E 125 ST/2 AV,SELECT BUS WEST SIDE BROADWAY-106 ST,126.869896,-73.925519,40.778286
11,2020-06-19T13:16:53.000-04:00,M50,E 49 ST/2 Av,WEST SIDE 42 ST PIER CROSSTOWN,157.49825,-73.967303,40.753544
4959,2020-06-19T13:17:15.000-04:00,M14D-SBS,E 14 ST/2 AV,SELECT BUS CHLSEA PIERS  11 AV via 14 ST,157.01495,-73.982289,40.731217
4964,2020-06-19T13:17:37.000-04:00,M60-SBS,E 125 ST/2 AV,SELECT BUS WEST SIDE BROADWAY-106 ST,127.51261,-73.928557,40.782218
11,2020-06-19T13:17:24.000-04:00,M50,E 49 ST/2 Av,WEST SIDE 42 ST PIER CROSSTOWN,157.49825,-73.967303,40.753544
4959,2020-06-19T13:18:16.000-04:00,M14D-SBS,E 14 ST/3 AV,SELECT BUS CHLSEA PIERS  11 AV via 14 ST,157.31464,-73.985484,40.73257
4964,2020-06-19T13:18:07.000-04:00,M60-SBS,E 125 ST/2 AV,SELECT BUS WEST SIDE BROADWAY-106 ST,47.862404,-73.928909,40.787102
11,2020-06-19T13:18:24.000-04:00,M50,E 49 ST/2 Av,WEST SIDE 42 ST PIER CROSSTOWN,157.49825,-73.967303,40.753544
4959,2020-06-19T13:18:47.000-04:00,M14D-SBS,E 14 ST/3 AV,SELECT BUS CHLSEA PIERS  11 AV via 14 ST,157.31464,-73.985618,40.732626
4964,2020-06-19T13:19:08.000-04:00,M60-SBS,E 125 ST/2 AV,SELECT BUS WEST SIDE BROADWAY-106 ST,41.128742,-73.921091,40.795249
11,2020-06-19T13:18:55.000-04:00,M50,E 49 ST/2 Av,WEST SIDE 42 ST PIER CROSSTOWN,157.49825,-73.967303,40.753544
4959,2020-06-19T13:19:18.000-04:00,M14D-SBS,E 14 ST/3 AV,SELECT BUS CHLSEA PIERS  11 AV via 14 ST,157.31464,-73.98692,40.73317
4964,2020-06-19T13:19:38.000-04:00,M60-SBS,E 125 ST/2 AV,SELECT BUS WEST SIDE BROADWAY-106 ST,169.8245,-73.921038,40.797717
11,2020-06-19T13:19:26.000-04:00,M50,E 49 ST/2 Av,WEST SIDE 42 ST PIER CROSSTOWN,157.49825,-73.967303,40.753544
4959,2020-06-19T13:20:19.000-04:00,M14D-SBS,E 14 ST/3 AV,SELECT BUS CHLSEA PIERS  11 AV via 14 ST,157.31464,-73.987571,40.733442
4964,2020-06-19T13:20:09.000-04:00,M60-SBS,E 125 ST/2 AV,SELECT BUS WEST SIDE BROADWAY-106 ST,157.61986,-73.926075,40.799635
11,2020-06-19T13:20:27.000-04:00,M50,E 49 ST/2 Av,WEST SIDE 42 ST PIER CROSSTOWN,157.49825,-73.967303,40.753544
4959,2020-06-19T13:20:49.000-04:00,M14D-SBS,E 14 ST/4 AV,SELECT BUS CHLSEA PIERS  11 AV via 14 ST,157.71233,-73.988024,40.733628
4964,2020-06-19T13:21:11.000-04:00,M60-SBS,E 125 ST/2 AV,SELECT BUS WEST SIDE BROADWAY-106 ST,182.77022,-73.93298,40.802723
11,2020-06-19T13:20:58.000-04:00,M50,E 49 ST/2 Av,WEST SIDE 42 ST PIER CROSSTOWN,157.49825,-73.967303,40.753544
4959,2020-06-19T13:21:50.000-04:00,M14D-SBS,E 14 ST/4 AV,SELECT BUS CHLSEA PIERS  11 AV via 14 ST,156.6284,-73.989409,40.73421
4964,2020-06-19T13:21:41.000-04:00,M60-SBS,E 125 ST/2 AV,SELECT BUS WEST SIDE BROADWAY-106 ST,182.77022,-73.93298,40.802723
11,2020-06-19T13:22:00.000-04:00,M50,E 49 ST/2 Av,WEST SIDE 42 ST PIER CROSSTOWN,157.49825,-73.9683,40.753957
4959,2020-06-19T13:22:20.000-04:00,M14D-SBS,E 14 ST/UNION SQ W,SELECT BUS CHLSEA PIERS  11 AV via 14 ST,155.55605,-73.99015,40.734536
4964,2020-06-19T13:22:43.000-04:00,M60-SBS,E 125 ST/LEXINGTON AV,SELECT BUS WEST SIDE BROADWAY-106 ST,157.45155,-73.934417,40.803114
11,2020-06-19T13:22:30.000-04:00,M50,E 49 ST/2 Av,WEST SIDE 42 ST PIER CROSSTOWN,157.49825,-73.968779,40.754155
4959,2020-06-19T13:23:22.000-04:00,M14D-SBS,W 14 ST/5 AV,SELECT BUS CHLSEA PIERS  11 AV via 14 ST,157.72615,-73.992495,40.735531
4964,2020-06-19T13:23:13.000-04:00,M60-SBS,E 125 ST/LEXINGTON AV,SELECT BUS WEST SIDE BROADWAY-106 ST,157.45155,-73.935359,40.803505
11,2020-06-19T13:23:32.000-04:00,M50,E 49 ST/3 AV,WEST SIDE 42 ST PIER CROSSTOWN,157.01128,-73.970842,40.755028
4959,2020-06-19T13:23:52.000-04:00,M14D-SBS,W 14 ST/5 AV,SELECT BUS CHLSEA PIERS  11 AV via 14 ST,157.72615,-73.993386,40.735896
4964,2020-06-19T13:24:14.000-04:00,M60-SBS,E 125 ST/LEXINGTON AV,SELECT BUS WEST SIDE BROADWAY-106 ST,156.9745,-73.936485,40.803979
11,2020-06-19T13:24:03.000-04:00,M50,E 49 ST/LEXINGTON AV,WEST SIDE 42 ST PIER CROSSTOWN,157.15297,-73.971657,40.755373
4959,2020-06-19T13:24:53.000-04:00,M14D-SBS,W 14 ST/6 AV,SELECT BUS CHLSEA PIERS  11 AV via 14 ST,157.09036,-73.995144,40.736636
4964,2020-06-19T13:24:45.000-04:00,M60-SBS,E 125 ST/LEXINGTON AV,SELECT BUS WEST SIDE BROADWAY-106 ST,156.9745,-73.936672,40.804059
11,2020-06-19T13:25:04.000-04:00,M50,E 49 ST/LEXINGTON AV,WEST SIDE 42 ST PIER CROSSTOWN,157.15297,-73.971633,40.755362
4959,2020-06-19T13:25:24.000-04:00,M14D-SBS,W 14 ST/6 AV,SELECT BUS CHLSEA PIERS  11 AV via 14 ST,157.38014,-73.997172,40.737491
4964,2020-06-19T13:25:46.000-04:00,M60-SBS,E 125 ST/PARK AV,SELECT BUS WEST SIDE BROADWAY-106 ST,157.55246,-73.937986,40.804611
11,2020-06-19T13:25:35.000-04:00,M50,E 49 ST/LEXINGTON AV,WEST SIDE 42 ST PIER CROSSTOWN,157.15297,-73.971633,40.755362
4959,2020-06-19T13:26:25.000-04:00,M14D-SBS,W 14 ST/7 AV,SELECT BUS CHLSEA PIERS  11 AV via 14 ST,157.32648,-73.999194,40.738335
4964,2020-06-19T13:26:17.000-04:00,M60-SBS,E 125 ST/PARK AV,SELECT BUS WEST SIDE BROADWAY-106 ST,157.55246,-73.938017,40.804624
11,2020-06-19T13:26:37.000-04:00,M50,E 49 ST/LEXINGTON AV,WEST SIDE 42 ST PIER CROSSTOWN,157.15297,-73.971633,40.755362
4959,2020-06-19T13:26:55.000-04:00,M14D-SBS,W 14 ST/7 AV,SELECT BUS CHLSEA PIERS  11 AV via 14 ST,157.32648,-73.999194,40.738335
4964,2020-06-19T13:26:47.000-04:00,M60-SBS,E 125 ST/PARK AV,SELECT BUS WEST SIDE BROADWAY-106 ST,157.55246,-73.938893,40.804985
11,2020-06-19T13:27:07.000-04:00,M50,E 50 ST/3 AV,EAST SIDE 49 ST-1 AV CROSSTOWN,337.28558,-73.971555,40.756155
4959,2020-06-19T13:27:26.000-04:00,M14D-SBS,W 14 ST/7 AV,SELECT BUS CHLSEA PIERS  11 AV via 14 ST,156.95119,-74.000058,40.738699
4964,2020-06-19T13:27:48.000-04:00,M60-SBS,W 125 ST/MALCOLM X BL,SELECT BUS WEST SIDE BROADWAY-106 ST,156.8076,-73.939856,40.805401
11,2020-06-19T13:27:37.000-04:00,M50,E 49 ST/LEXINGTON AV,WEST SIDE 42 ST PIER CROSSTOWN,157.15297,-73.97241,40.75569
4959,2020-06-19T13:27:57.000-04:00,M14D-SBS,W 14 ST/8 AV,SELECT BUS CHLSEA PIERS  11 AV via 14 ST,157.03384,-74.001396,40.739266
4964,2020-06-19T13:28:19.000-04:00,M60-SBS,W 125 ST/MALCOLM X BL,SELECT BUS WEST SIDE BROADWAY-106 ST,156.8014,-73.941392,40.806059
11,2020-06-19T13:28:39.000-04:00,M50,E 49 ST/LEXINGTON AV,WEST SIDE 42 ST PIER CROSSTOWN,157.03622,-73.973162,40.756007
4959,2020-06-19T13:28:58.000-04:00,M14D-SBS,W 14 ST/8 AV,SELECT BUS CHLSEA PIERS  11 AV via 14 ST,157.06416,-74.002733,40.739833
4964,2020-06-19T13:28:50.000-04:00,M60-SBS,W 125 ST/MALCOLM X BL,SELECT BUS WEST SIDE BROADWAY-106 ST,157.75098,-73.942082,40.806354
11,2020-06-19T13:29:09.000-04:00,M50,E 49 ST/MADISON AV,WEST SIDE 42 ST PIER CROSSTOWN,157.01128,-73.973414,40.756114
4959,2020-06-19T13:29:29.000-04:00,M14D-SBS,W 14 ST/9 AV,SELECT BUS CHLSEA PIERS  11 AV via 14 ST,157.09486,-74.003597,40.740198
4964,2020-06-19T13:29:51.000-04:00,M60-SBS,W 125 ST/MALCOLM X BL,SELECT BUS WEST SIDE BROADWAY-106 ST,157.49017,-73.944763,40.807474
11,2020-06-19T13:29:40.000-04:00,M50,E 49 ST/MADISON AV,WEST SIDE 42 ST PIER CROSSTOWN,154.179,-73.974176,40.756447
4959,2020-06-19T13:29:59.000-04:00,M14D-SBS,W 14 ST/9 AV,SELECT BUS CHLSEA PIERS  11 AV via 14 ST,157.09486,-74.00492,40.740757
4964,2020-06-19T13:30:22.000-04:00,M60-SBS,W 125 ST/MALCOLM X BL,SELECT BUS WEST SIDE BROADWAY-106 ST,157.49017,-73.944763,40.807474
11,2020-06-19T13:30:11.000-04:00,M50,E 49 ST/MADISON AV,WEST SIDE 42 ST PIER CROSSTOWN,157.38014,-73.975095,40.756824
4959,2020-06-19T13:31:01.000-04:00,M14D-SBS,W 14 St/10 AV,SELECT BUS CHLSEA PIERS  11 AV via 14 ST,157.26059,-74.006149,40.741274
4964,2020-06-19T13:30:52.000-04:00,M60-SBS,W 125 ST/FRED DOUGLASS BL,SELECT BUS WEST SIDE BROADWAY-106 ST,157.56255,-73.946157,40.808045
11,2020-06-19T13:31:12.000-04:00,M50,E 49 ST/MADISON AV,WEST SIDE 42 ST PIER CROSSTOWN,157.38014,-73.975818,40.757126
4959,2020-06-19T13:31:32.000-04:00,M14D-SBS,W 14 St/10 AV,SELECT BUS CHLSEA PIERS  11 AV via 14 ST,157.26059,-74.00656,40.741447
4964,2020-06-19T13:31:54.000-04:00,M60-SBS,W 125 ST/FRED DOUGLASS BL,SELECT BUS WEST SIDE BROADWAY-106 ST,156.8014,-73.946721,40.808286
11,2020-06-19T13:31:43.000-04:00,M50,E 49 ST/MADISON AV,WEST SIDE 42 ST PIER CROSSTOWN,157.38014,-73.975962,40.757186
4959,2020-06-19T13:32:02.000-04:00,M14D-SBS,W 14 St/10 AV,SELECT BUS CHLSEA PIERS  11 AV via 14 ST,156.0375,-74.00775,40.741935
4964,2020-06-19T13:32:25.000-04:00,M60-SBS,W 125 ST/FRED DOUGLASS BL,SELECT BUS WEST SIDE BROADWAY-106 ST,157.08044,-73.947445,40.808592
11,2020-06-19T13:32:13.000-04:00,M50,W 49 ST/5 AV,WEST SIDE 42 ST PIER CROSSTOWN,157.31348,-73.976432,40.757383
4964,2020-06-19T13:32:55.000-04:00,M60-SBS,W 125 ST/FRED DOUGLASS BL,SELECT BUS WEST SIDE BROADWAY-106 ST,157.08044,-73.94798,40.808818
11,2020-06-19T13:33:14.000-04:00,M50,W 49 ST/5 AV,WEST SIDE 42 ST PIER CROSSTOWN,157.31348,-73.976432,40.757383
4964,2020-06-19T13:33:56.000-04:00,M60-SBS,W 125 ST/FRED DOUGLASS BL,SELECT BUS WEST SIDE BROADWAY-106 ST,156.91487,-73.950906,40.810054
11,2020-06-19T13:33:45.000-04:00,M50,W 49 ST/5 AV,WEST SIDE 42 ST PIER CROSSTOWN,157.31348,-73.976432,40.757383
4964,2020-06-19T13:34:26.000-04:00,M60-SBS,W 125 ST/FRED DOUGLASS BL,SELECT BUS WEST SIDE BROADWAY-106 ST,156.91487,-73.950843,40.810027
11,2020-06-19T13:34:46.000-04:00,M50,W 49 ST/5 AV,WEST SIDE 42 ST PIER CROSSTOWN,156.61478,-73.977176,40.757698
4959,2020-06-19T13:35:05.000-04:00,M14D-SBS,W 18 ST / 10 AV,SELECT BUS LES DELANCEY-FDR via 14 ST,337.00815,-74.005867,40.74442
4964,2020-06-19T13:35:28.000-04:00,M60-SBS,AMSTERDAM AV/W 125 ST,SELECT BUS WEST SIDE BROADWAY-106 ST,157.36739,-73.951724,40.810398
11,2020-06-19T13:35:16.000-04:00,M50,W 49 ST/5 AV,WEST SIDE 42 ST PIER CROSSTOWN,158.24727,-73.977958,40.758025
4959,2020-06-19T13:35:36.000-04:00,M14D-SBS,W 18 ST / 10 AV,SELECT BUS LES DELANCEY-FDR via 14 ST,337.00815,-74.005867,40.74442
4964,2020-06-19T13:35:58.000-04:00,M60-SBS,AMSTERDAM AV/W 125 ST,SELECT BUS WEST SIDE BROADWAY-106 ST,157.36739,-73.951945,40.81049
11,2020-06-19T13:36:17.000-04:00,M50,W 49 ST/AV OF THE AMERICAS,WEST SIDE 42 ST PIER CROSSTOWN,157.75098,-73.978746,40.758341
4959,2020-06-19T13:36:37.000-04:00,M14D-SBS,W 18 ST / 10 AV,SELECT BUS LES DELANCEY-FDR via 14 ST,337.00815,-74.005867,40.74442
4964,2020-06-19T13:36:29.000-04:00,M60-SBS,AMSTERDAM AV/W 125 ST,SELECT BUS WEST SIDE BROADWAY-106 ST,156.8982,-73.953102,40.810985
11,2020-06-19T13:36:48.000-04:00,M50,W 49 ST/AV OF THE AMERICAS,WEST SIDE 42 ST PIER CROSSTOWN,156.8014,-73.98006,40.758894
4959,2020-06-19T13:37:07.000-04:00,M14D-SBS,W 18 ST / 10 AV,SELECT BUS LES DELANCEY-FDR via 14 ST,337.00815,-74.005867,40.74442
4964,2020-06-19T13:37:30.000-04:00,M60-SBS,AMSTERDAM AV/W 125 ST,SELECT BUS WEST SIDE BROADWAY-106 ST,130.42607,-73.955388,40.812326
11,2020-06-19T13:37:19.000-04:00,M50,W 49 ST/AV OF THE AMERICAS,WEST SIDE 42 ST PIER CROSSTOWN,154.05771,-73.980585,40.759124
4959,2020-06-19T13:37:38.000-04:00,M14D-SBS,W 18 ST / 10 AV,SELECT BUS LES DELANCEY-FDR via 14 ST,337.00815,-74.005867,40.74442
4964,2020-06-19T13:38:00.000-04:00,M60-SBS,AMSTERDAM AV/W 125 ST,SELECT BUS WEST SIDE BROADWAY-106 ST,130.42607,-73.955466,40.812418
11,2020-06-19T13:37:50.000-04:00,M50,W 49 ST/AV OF THE AMERICAS,WEST SIDE 42 ST PIER CROSSTOWN,158.22871,-73.981082,40.759347
4959,2020-06-19T13:38:39.000-04:00,M14D-SBS,W 18 ST / 10 AV,SELECT BUS LES DELANCEY-FDR via 14 ST,337.00815,-74.005867,40.74442
4964,2020-06-19T13:38:31.000-04:00,M60-SBS,AMSTERDAM AV/W 125 ST,SELECT BUS WEST SIDE BROADWAY-106 ST,130.26656,-73.956009,40.813059
11,2020-06-19T13:38:51.000-04:00,M50,W 49 ST/7 AV,WEST SIDE 42 ST PIER CROSSTOWN,155.6589,-73.983128,40.760202
