ID,Timestamp,Route,Next stop,Destination,Bearing,Longitude,Latitude
14,2020-06-17T11:54:39.000-04:00,M50,E 49 ST/1 AV,EAST SIDE 49 ST-1 AV CROSSTOWN,157.4706,-73.966869,40.753364
4950,2020-06-17T11:54:46.000-04:00,M60-SBS,W 106 ST/BROADWAY,SELECT BUS WEST SIDE BROADWAY-106 ST,337.91095,-73.968202,40.801479
13,2020-06-17T11:54:48.000-04:00,M50,12 AV/42 ST,EAST SIDE 49 ST-1 AV CROSSTOWN,305.31122,-74.001396,40.762166
14,2020-06-17T11:55:09.000-04:00,M50,E 49 ST/1 AV,EAST SIDE 49 ST-1 AV CROSSTOWN,157.4706,-73.966869,40.753364
15,2020-06-17T11:54:59.000-04:00,M42,E 41 ST/1 AV,EAST SIDE U N-1 AV CROSSTOWN,233.1301,-73.968763,40.7475
4950,2020-06-17T11:55:17.000-04:00,M60-SBS,BROADWAY/W 116 ST,SELECT BUS LA GUARDIA AIRPORT,85.336655,-73.96769,40.802144
13,2020-06-17T11:55:18.000-04:00,M50,12 AV/W 43 ST,EAST SIDE 49 ST-1 AV CROSSTOWN,342.25534,-74.001115,40.761984
14,2020-06-17T11:55:09.000-04:00,M50,E 49 ST/1 AV,EAST SIDE 49 ST-1 AV CROSSTOWN,157.4706,-73.966869,40.753364
15,2020-06-17T11:55:29.000-04:00,M42,E 41 ST/1 AV,EAST SIDE U N-1 AV CROSSTOWN,233.1301,-73.968763,40.7475
4950,2020-06-17T11:55:17.000-04:00,M60-SBS,BROADWAY/W 116 ST,SELECT BUS LA GUARDIA AIRPORT,85.336655,-73.96769,40.802144
13,2020-06-17T11:55:49.000-04:00,M50,12 AV/W 46 ST,EAST SIDE 49 ST-1 AV CROSSTOWN,36.485367,-73.999957,40.762792
14,2020-06-17T11:55:39.000-04:00,M50,E 49 ST/1 AV,EAST SIDE 49 ST-1 AV CROSSTOWN,157.4706,-73.966869,40.753364
15,2020-06-17T11:56:00.000-04:00,M42,E 41 ST/1 AV,EAST SIDE U N-1 AV CROSSTOWN,233.1301,-73.968763,40.7475
4950,2020-06-17T11:55:48.000-04:00,M60-SBS,BROADWAY/W 116 ST,SELECT BUS LA GUARDIA AIRPORT,70.974396,-73.967599,40.802561
13,2020-06-17T11:55:49.000-04:00,M50,12 AV/W 46 ST,EAST SIDE 49 ST-1 AV CROSSTOWN,36.485367,-73.999957,40.762792
14,2020-06-17T11:56:10.000-04:00,M50,E 49 ST/1 AV,EAST SIDE 49 ST-1 AV CROSSTOWN,157.4706,-73.966869,40.753364
15,2020-06-17T11:56:00.000-04:00,M42,E 41 ST/1 AV,EAST SIDE U N-1 AV CROSSTOWN,233.1301,-73.968763,40.7475
4950,2020-06-17T11:56:19.000-04:00,M60-SBS,BROADWAY/W 116 ST,SELECT BUS LA GUARDIA AIRPORT,53.555557,-73.966382,40.804429
